,Text,Response,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
23,"['potresti', 'impostare', 'zero', 'percento', 'luminosità', 'luci', 'custom_area']",brightness_area,0.10179214924573898,-0.06400330364704132,-0.009020919911563396,0.034169089049100876,0.052822310477495193,0.06563196331262589,0.027188105508685112,0.052126821130514145,-0.07846538722515106,-0.04728000611066818,-0.04800420254468918,-0.00826421007514,-0.020830050110816956,0.08372090756893158,0.001117280567996204,0.047226209193468094,0.030859339982271194,0.026076385751366615,0.02715875580906868,-0.013842846266925335,0.019951147958636284,0.042372558265924454,-0.03527670353651047,0.009267515502870083,0.022105460986495018,-0.02842092327773571,0.030555078759789467,0.013939576223492622,0.014788252301514149,0.006886116694658995,-0.03864487633109093,0.0534760020673275,0.05106719955801964,-0.012382923625409603,0.03256373107433319,-0.00955224223434925,0.1636742800474167,0.14641475677490234,-0.14421142637729645,-0.10723946988582611,0.005041157361119986,-0.014457793906331062,-0.0023863916285336018,0.01468433253467083,-0.021821478381752968,-0.08154948055744171,-0.0010824702912941575,0.06326450407505035,0.011860133148729801,0.01641746796667576,0.0141715994104743,0.04894087836146355,0.019850676879286766,-0.04622907191514969,-0.008272605016827583,-0.005483717191964388,0.010127940215170383,0.0025729029439389706,-0.017787810415029526,0.014368363656103611,-0.01789652183651924,-0.030280770733952522,0.008204481564462185,0.01875966601073742,-0.06092680245637894,0.04581310600042343,0.018461810424923897,-0.0074354512616992,-0.0027296319603919983,0.0007477695471607149,7.475247548427433e-05,-0.013336255215108395,0.009889652952551842,0.017211860045790672,-0.06795669347047806,-0.013438766822218895,-0.015169559977948666,0.029870685189962387,-0.0009720117668621242,-0.01173318736255169,-0.004279006272554398,-0.025111427530646324,-0.0018384065479040146,-0.0015603926731273532,0.017194507643580437,0.003198458580300212,-0.004457100294530392,-0.018713608384132385,-0.02334180288016796,0.014499953016638756,0.030991775915026665,-0.005291656590998173,0.018892284482717514,0.026046812534332275,0.044743116945028305,0.029235899448394775,-0.02762618660926819,-0.0041479794308543205,-4.4240482566237915e-06,-0.021291671320796013
24,"['cambia', 'colore', 'lampada', 'custom_area', 'bianco']",color_area,0.07421258836984634,0.004733873065561056,-0.029233533889055252,0.045213229954242706,0.03754153102636337,0.06436089426279068,-0.042919378727674484,0.13129769265651703,-0.08481156826019287,-0.01714969612658024,-0.06362519413232803,-0.005671901162713766,-0.001703654183074832,0.04945572838187218,-0.03653889149427414,0.033136919140815735,0.004770220257341862,-0.042636774480342865,-0.0369490347802639,0.021530041471123695,0.0035201446153223515,0.012020480819046497,-0.039249666035175323,-0.04626643657684326,0.014652522280812263,-0.01255923043936491,0.0447545200586319,-0.016427958384156227,0.0480562262237072,0.020404115319252014,-0.013800588436424732,0.024567991495132446,-0.00444071413949132,0.003101389855146408,-0.004283394664525986,0.009721358306705952,0.1325560361146927,0.12770117819309235,-0.10937049239873886,-0.0828048586845398,-0.027719905599951744,0.0122204115614295,0.008306657895445824,0.03349858149886131,0.004081339109688997,-0.0468878448009491,0.005373280495405197,0.01989097334444523,0.02444298192858696,-0.013878213241696358,-0.0008231318788602948,0.013973635621368885,0.01779198832809925,0.027582455426454544,0.011241693049669266,0.037054285407066345,0.028613504022359848,0.004139574244618416,-0.030597299337387085,0.015668299049139023,0.007938917726278305,-0.052813321352005005,-0.000556287239305675,0.006214878521859646,-0.023188890889286995,0.040199436247348785,-0.00503767654299736,-0.0197850801050663,0.00713330740109086,-0.03165053576231003,-0.04172631725668907,-0.02371552214026451,0.018959542736411095,0.0009981639450415969,-0.032749831676483154,-0.04356386139988899,0.006340662948787212,-0.0013821317115798593,-0.024299381300807,0.02734924480319023,0.0427425354719162,-0.017090508714318275,0.00950965378433466,-0.026773367077112198,0.023739272728562355,-0.0035820521879941225,0.008218544535338879,-0.05274815112352371,0.01599758490920067,0.001415155827999115,0.03121780976653099,-0.002503085182979703,-0.0001372709812130779,0.03350656479597092,0.02367904596030712,0.03420017287135124,0.005729592405259609,-0.0032586492598056793,-0.0033942610025405884,-0.004146932624280453
25,"['potresti', 'impostare', 'colore', 'luce', 'custom_area', 'blu']",color_area,0.11460425704717636,-0.038065362721681595,-0.008523792959749699,0.06419865041971207,0.0680156871676445,0.07059527188539505,-0.019131386652588844,0.1390441209077835,-0.10411066561937332,-0.04079721122980118,-0.052948761731386185,-0.003195087192580104,-0.01785813830792904,0.06052011251449585,-0.054481104016304016,0.05501449108123779,0.003856261493638158,-0.033573124557733536,0.007587573025375605,0.022584453225135803,0.02787633426487446,0.044480424374341965,-0.024022629484534264,-0.04416932538151741,0.026271400973200798,-0.03859328851103783,0.055862393230199814,-0.02145475149154663,0.08100404590368271,0.01429962832480669,-0.018351972103118896,-0.007093141321092844,-0.024943456053733826,-0.03867779299616814,0.011368256993591785,-0.015697313472628593,0.15793032944202423,0.1861790269613266,-0.1721435785293579,-0.11643540114164352,-0.04090910032391548,-0.0171979870647192,0.04236745834350586,0.020845085382461548,0.004376137629151344,-0.08537963777780533,0.012551802210509777,-0.011128325946629047,-0.014423269778490067,-0.010697655379772186,0.0044794767163693905,0.03379053995013237,0.03346720337867737,0.006806133780628443,0.05561324954032898,0.04687540605664253,0.008376294746994972,0.00154099240899086,-0.05997144803404808,-0.002126828534528613,0.0300673246383667,-0.08852562308311462,-0.007128437515348196,0.018531979992985725,-0.03802226856350899,0.07742706686258316,-0.015438832342624664,0.0042775399051606655,0.009019036777317524,-0.03132806345820427,-0.017561187967658043,-0.009503386914730072,0.02737349271774292,-0.0026263874024152756,-0.04231889173388481,-0.043809279799461365,-0.024158678948879242,0.006276288535445929,0.014419606886804104,0.03420272842049599,0.019666625186800957,-0.020552344620227814,0.045550864189863205,-0.005372467916458845,0.034778889268636703,-0.01498441118746996,-0.03654490411281586,-0.07645393162965775,0.03536788746714592,0.018306544050574303,0.03750154748558998,0.018109766766428947,0.009765583090484142,0.009120534174144268,0.01831218972802162,0.020749596878886223,0.018787166103720665,-0.009877407923340797,0.014434919692575932,-0.041190218180418015
26,"['cambia', 'giallo', 'colore', 'luci', 'custom_area']",color_area,0.09349814057350159,0.006800557021051645,0.01727856695652008,0.06562148779630661,0.056898146867752075,0.09340491145849228,0.022778647020459175,0.1261291205883026,-0.09486107528209686,-0.009713811799883842,-0.07829068601131439,-0.025033310055732727,-0.02655649557709694,0.08241000771522522,-0.03436911851167679,0.046525515615940094,0.05742178112268448,0.006512255407869816,-0.03953336924314499,0.011022500693798065,0.00016116499318741262,0.06376414746046066,0.0025062584318220615,-0.04121725633740425,0.03847825154662132,-0.035005342215299606,0.07220427691936493,-0.019658422097563744,0.043156854808330536,-0.005095910746604204,-0.01762392558157444,0.03926501050591469,-0.003730482654646039,-0.022483449429273605,0.039722658693790436,0.015536999329924583,0.17336557805538177,0.14516493678092957,-0.1552964150905609,-0.1166742593050003,-0.036524854600429535,-0.0001481570361647755,0.01023882906883955,0.024874838069081306,-0.023835493251681328,-0.08980462700128555,0.020755263045430183,0.046459995210170746,0.039938002824783325,-0.01182528119534254,-0.01532889623194933,0.005408393684774637,0.057250428944826126,0.029180089011788368,0.013545590452849865,0.020039673894643784,0.03372795879840851,0.000698259100317955,-0.015905048698186874,-0.0013154111802577972,-0.004446635488420725,-0.06354620307683945,0.005385798402130604,0.007926905527710915,-0.04673992469906807,0.05927768349647522,-0.00669487938284874,-0.0055069876834750175,0.005322895012795925,-0.0343511700630188,-0.040013011544942856,-0.013666041195392609,0.017605338245630264,0.0018837966490536928,-0.07512964308261871,-0.03368833661079407,-0.017175830900669098,0.03885580599308014,-0.007480607833713293,-0.005894934292882681,0.027658607810735703,-0.01751938834786415,0.014133034273982048,-0.01979062147438526,0.016262520104646683,-0.0285626407712698,0.028535950928926468,-0.06467267870903015,-0.023050889372825623,0.03526269644498825,0.056736402213573456,-0.02853352390229702,-0.008258279412984848,0.038549743592739105,0.037475425750017166,0.023818599060177803,-0.011403272859752178,-0.006489879451692104,-0.010788475163280964,0.0012030049692839384
27,"['puoi', 'impostare', 'bianco', 'colore', 'luce', 'custom_area']",color_area,0.12160716205835342,-0.05995093658566475,-0.024356499314308167,0.05018507316708565,0.015079294331371784,0.06959416717290878,-0.03315403684973717,0.09889606386423111,-0.09183407574892044,-0.02626759745180607,-0.05448371171951294,-0.0032460708171129227,-0.021152742207050323,0.02775999903678894,-0.012690871022641659,0.03295120224356651,-0.007397036533802748,-0.018698712810873985,0.027018645778298378,0.005012908484786749,0.01855982281267643,0.04443124309182167,-0.055482905358076096,-0.02132922224700451,0.02382081001996994,-0.045177072286605835,0.0504780113697052,-0.01455138623714447,0.0522182397544384,0.011636619456112385,0.004868240095674992,0.03291543200612068,-0.02618386782705784,-0.02067151665687561,-0.027633562684059143,-0.0020280906464904547,0.13811685144901276,0.18055252730846405,-0.17357294261455536,-0.07523299753665924,-0.03697651997208595,-0.008066100999712944,0.004909356590360403,0.012675034813582897,-0.013965179212391376,-0.07606822997331619,0.003083799034357071,0.011441178619861603,-0.017845066264271736,0.00037835564580745995,0.0005390473525039852,0.03520272299647331,-0.0025743618607521057,0.010652769356966019,0.014269026927649975,0.03177834674715996,0.014971577562391758,0.015553331933915615,-0.018321862444281578,0.0037499472964555025,0.010716532357037067,-0.07713497430086136,0.010930000804364681,0.017178669571876526,-0.05584480240941048,0.05486646667122841,0.004482300952076912,0.0009207222610712051,0.008357992395758629,-0.029645172879099846,-0.010813047178089619,-0.001037926529534161,0.029764899984002113,0.009937350638210773,-0.01841006614267826,-0.04319212958216667,0.0005937665700912476,-0.0025560224894434214,-0.005564046557992697,0.03519582375884056,0.0077271549962460995,-0.0137978820130229,0.03716165944933891,-0.0005109871854074299,0.02894827164709568,-0.006822663825005293,-0.031419381499290466,-0.049417223781347275,0.009572459384799004,0.015984324738383293,0.04504120349884033,0.0062600052915513515,0.022473156452178955,0.011094504036009312,0.0546036995947361,0.027997180819511414,-0.0034612056333571672,-0.0012200679630041122,0.007879541255533695,-0.029308049008250237
28,"['imposta', 'colore', 'luce', 'custom_area', 'giallo']",color_area,0.12048785388469696,-0.020847652107477188,0.01310986839234829,0.023653101176023483,0.04325074702501297,0.028860116377472878,-0.057060129940509796,0.1084771379828453,-0.08975096791982651,-0.004697296768426895,-0.044845663011074066,0.006851216312497854,-0.019907057285308838,0.06465437263250351,-0.04108815640211105,0.03615019470453262,0.0346139594912529,-0.022954214364290237,-0.05314009264111519,0.0024928078055381775,-0.016557008028030396,0.01350435335189104,-0.03144792467355728,-0.048118650913238525,0.004564801696687937,-0.026914846152067184,0.04527357220649719,-0.0006512218969874084,0.0715225487947464,0.0048506660386919975,-0.004010537173599005,0.018968358635902405,-0.005157882813364267,-0.04003530740737915,0.010829197242856026,-0.019281381741166115,0.17444808781147003,0.14182858169078827,-0.12065018713474274,-0.07313729077577591,-0.01800796017050743,-0.02448251098394394,0.034009210765361786,0.03831911087036133,0.013286191038787365,-0.08303739130496979,0.03131457790732384,0.016551773995161057,0.007119153626263142,-0.011829677037894726,-0.006172758527100086,0.024840734899044037,0.012355172075331211,0.012213656678795815,0.031034016981720924,0.01982998475432396,0.0022563724778592587,0.015401373617351055,-0.05768316239118576,0.011997009627521038,0.01517106406390667,-0.07345743477344513,-0.021023916080594063,-0.0022091411519795656,-0.045674439519643784,0.05728103592991829,0.001190774841234088,0.0033177591394633055,0.01060130912810564,-0.02365097403526306,-0.0174584798514843,-0.007275479380041361,0.0045340098440647125,0.020825618878006935,-0.036503635346889496,-0.04481365159153938,-0.01257446687668562,-0.0013825725764036179,0.01005847193300724,0.04255416989326477,0.0037250258028507233,-0.01308654248714447,0.06491681933403015,-0.014893154613673687,0.038968563079833984,-0.015970993787050247,-0.009587215259671211,-0.08781017363071442,0.011571815237402916,0.02214916981756687,0.049213312566280365,0.011512087658047676,0.021637890487909317,0.007485802285373211,0.02278488129377365,0.020174207165837288,0.012726366519927979,-0.014602954499423504,0.0189695842564106,-0.0195237398147583
29,"['imposta', 'colore', 'luci', 'custom_area', 'bianco']",color_area,0.0940612331032753,-0.01943392865359783,0.02543886937201023,0.04884674400091171,0.06737880408763885,0.04943569004535675,0.022447913885116577,0.12096454948186874,-0.08422688394784927,0.01189217809587717,-0.07201935350894928,-0.04489583522081375,-0.008479136042296886,0.07160390913486481,-0.00992833636701107,0.04579316824674606,0.04994538798928261,0.004549209028482437,-0.047310300171375275,0.025277599692344666,0.010590042918920517,0.05758092924952507,-0.010957869701087475,-0.035465873777866364,0.02780437469482422,-0.038476765155792236,0.06585462391376495,-0.009655283764004707,0.04044218733906746,-0.03436875715851784,-0.029782617464661598,0.04363665729761124,0.012844355776906013,-0.018679482862353325,0.028439249843358994,0.01210093591362238,0.1838788092136383,0.12068913131952286,-0.13530968129634857,-0.10684504359960556,-0.007666392717510462,-0.012949737720191479,0.009392887353897095,0.030208399519324303,-0.018038159236311913,-0.09470202028751373,0.0208989717066288,0.05292331054806709,0.038688451051712036,-0.004652433097362518,0.007919524796307087,0.023248489946126938,0.05500217154622078,0.008311132900416851,0.017192339524626732,0.021482694894075394,0.031895559281110764,0.011410866864025593,-0.03438697010278702,0.013884318061172962,-0.006101597100496292,-0.06897769868373871,-0.00679967412725091,0.004082535393536091,-0.04380133002996445,0.06386794149875641,-0.009455728344619274,0.0002177946298616007,-0.013076268136501312,-0.024456724524497986,-0.03255808725953102,-0.005434723105281591,-0.007516928017139435,0.008895264007151127,-0.07303998619318008,-0.0622849240899086,-0.04013482481241226,0.03497608006000519,-0.0015021944418549538,0.0050872815772891045,3.6589430237654597e-05,-0.02705445885658264,0.030326854437589645,-0.019266292452812195,0.015432353131473064,-0.007466861046850681,0.012172343209385872,-0.05704985931515694,-0.03267080709338188,0.022134602069854736,0.047459375113248825,-0.015045451931655407,0.003164044115692377,0.03323335945606232,0.021965758875012398,0.02416049875319004,-0.009658383205533028,-0.012769466266036034,-0.007248216308653355,0.0033755258191376925
30,"['dimmi', 'serrande', 'chiuse']",how_many,0.03616459667682648,-0.07564613968133926,0.05935565009713173,0.02593390643596649,-0.04579916596412659,-0.013455634005367756,0.08063427358865738,0.03180895000696182,-0.023478753864765167,-0.06273464113473892,-0.01012271549552679,-0.07449699193239212,0.006739046424627304,0.00630297651514411,0.003575163660570979,0.19192086160182953,0.0053259083069860935,-0.003888481529429555,-0.028513245284557343,0.008429723791778088,0.011816627345979214,0.05609971284866333,0.0047368318773806095,-0.01623712107539177,0.0023972715716809034,-0.03559543192386627,0.0016027322271838784,-0.02424602210521698,-0.03801518678665161,0.022465765476226807,-0.06154090538620949,0.08792228251695633,-0.01855103112757206,0.016547849401831627,0.049281131476163864,0.012663573957979679,0.06389728933572769,0.1791347712278366,-0.14208416640758514,-0.06447496265172958,-0.027973584830760956,-0.00274696690030396,0.025151489302515984,-0.017128730192780495,-0.053406357765197754,-0.007938389666378498,-0.02468997798860073,0.040960367769002914,0.04663899540901184,0.019675299525260925,0.0033018600661307573,-0.012372296303510666,-0.038151729851961136,0.063217893242836,-0.006290992256253958,-0.009712976403534412,0.035664185881614685,-0.055331576615571976,-0.03688480332493782,-0.001867863000370562,-0.012479831464588642,-0.029332736507058144,-0.03633257374167442,-0.004463264252990484,-0.023791009560227394,-0.025177856907248497,-0.03508307412266731,0.05151642486453056,-0.006715551018714905,-0.003962279297411442,-0.0399867445230484,0.03797246143221855,0.0021125508937984705,-0.03369222953915596,-0.029891416430473328,-0.01802184246480465,-0.02682531625032425,-0.017619485035538673,-0.023332426324486732,-0.02332892455160618,0.05803152546286583,0.037862058728933334,-0.05759809911251068,-0.055280640721321106,-0.029963038861751556,-0.08771970123052597,-0.036059461534023285,-0.028906509280204773,-0.016595063731074333,0.02551039308309555,0.0383889265358448,0.02793438732624054,-0.008961692452430725,0.01579100452363491,0.0941755548119545,-0.012430034577846527,0.004889387171715498,-0.028731482103466988,0.04485310986638069,-0.02072262205183506
31,"['finestre', 'chiuse', 'custom_area']",how_many,0.07439874857664108,-0.014511615969240665,0.03674181178212166,0.007864181883633137,0.06518752127885818,0.0023257669527083635,0.09847941994667053,0.040438052266836166,-0.02359806001186371,0.007676342036575079,-0.03493795171380043,-0.025522584095597267,0.0346243791282177,0.04124413803219795,0.03227350488305092,0.0879271924495697,0.06109992042183876,0.03856202960014343,-0.028056791052222252,0.00885749701410532,0.04885978624224663,0.05380629375576973,0.01968802884221077,-0.05236172303557396,0.024216363206505775,-0.03744975104928017,-0.0005297679454088211,-0.013543043285608292,-0.012016343884170055,0.006795218214392662,-0.015569203533232212,0.06795547157526016,-0.022242194041609764,0.034900058060884476,0.06720561534166336,-0.03130229189991951,0.1405317187309265,0.14072971045970917,-0.08530283719301224,-0.09701450914144516,-0.0148294223472476,-0.017861291766166687,0.0016026259399950504,0.04493487998843193,-0.009336667135357857,-0.08549687266349792,-0.010478775016963482,0.04965020716190338,0.04893443360924721,-0.014008656144142151,-0.004867883399128914,-0.04233968257904053,-0.02340594120323658,-0.007948107086122036,-0.020565330982208252,0.004831043537706137,0.057149942964315414,-0.033735040575265884,-0.014282207004725933,0.020473623648285866,-0.028079049661755562,-0.06788961589336395,-0.007283917162567377,0.010090144351124763,-0.04708035662770271,0.015372492372989655,-0.032378870993852615,0.010166204534471035,-0.0058265551924705505,0.013201280497014523,-0.04574115201830864,0.05970967188477516,0.0005447727744467556,-0.020935313776135445,-0.03766801580786705,-0.03382522612810135,0.01657515950500965,0.0162335317581892,0.0161538477987051,0.020406708121299744,0.01924871653318405,-0.03599465265870094,-0.008391239680349827,-0.05294344946742058,0.016580825671553612,-0.054689060896635056,-0.01176406815648079,-0.023551002144813538,-0.03531070053577423,-0.016958853229880333,0.03646669164299965,-0.016720496118068695,0.0033325713593512774,0.03864461928606033,0.03832928091287613,0.01901143603026867,0.013294129632413387,-0.021863937377929688,0.02096829004585743,3.9349619328277186e-05
32,"['tapparelle', 'custom_area', 'aperte']",how_many,0.04298597574234009,-0.059857647866010666,0.0317864753305912,0.0039291600696742535,0.02781371772289276,0.036201003938913345,0.08137419819831848,0.022870222106575966,-0.030119752511382103,0.013043795712292194,-0.04156037047505379,-0.01605323515832424,0.020730843767523766,0.051971983164548874,0.05196144059300423,0.08410783857107162,0.03978360816836357,0.009599949233233929,-0.009001504629850388,0.02070038765668869,0.05151594802737236,0.0554104745388031,0.017594588920474052,-0.006355340126901865,0.05711008980870247,-0.03480018675327301,0.026146726682782173,-0.00744975358247757,-0.024385517463088036,-0.00970547366887331,-0.018536483868956566,0.029853740707039833,-0.017947031185030937,0.03370317071676254,0.07174405455589294,-0.011270164512097836,0.12248736619949341,0.12181227654218674,-0.07774607092142105,-0.0968107283115387,0.010824616998434067,-0.036531079560518265,0.019124234095215797,0.040490780025720596,-0.02774401195347309,-0.08801942318677902,-0.046904996037483215,0.02833765558898449,0.04643261805176735,-0.00882348045706749,0.021789327263832092,-0.012804672122001648,-0.032494280487298965,0.03745277225971222,-0.021888041868805885,0.01787899248301983,0.035085778683423996,-0.005899382289499044,-0.01070788037031889,0.03133706748485565,-0.03106481395661831,-0.0666094496846199,-0.028546586632728577,0.010196219198405743,-0.031299471855163574,0.02226954884827137,-0.04023950919508934,0.01627601869404316,-0.01612788438796997,0.01775280386209488,-0.025165671482682228,0.028245700523257256,-0.0030378017108887434,-0.0166616253554821,-0.02750498056411743,-0.0427694208920002,0.006585047114640474,0.026918897405266762,0.0010176204377785325,0.02800872176885605,0.009467617608606815,-0.030383342877030373,-0.005890754982829094,-0.01622406207025051,0.01544226985424757,-0.035936202853918076,-0.02710128389298916,-0.03131786361336708,-0.014943745918571949,-0.0024129946250468493,0.0397723913192749,-0.00919132400304079,0.012853086926043034,0.009344570338726044,0.025890866294503212,-0.0009729505400173366,0.0274841096252203,-0.010671749711036682,0.019619962200522423,-0.00593654066324234
33,"['puoi', 'dirmi', 'tapparelle', 'custom_area', 'chiuse']",how_many,0.07718229293823242,-0.07156665623188019,-0.027628760784864426,0.03921970725059509,-0.03396773338317871,0.051834333688020706,0.05283665657043457,0.03047283925116062,-0.03045608662068844,-0.06356476247310638,-0.03181520849466324,-0.03441678732633591,0.0013837546575814486,0.008369981311261654,0.05631396174430847,0.11097888648509979,-0.03315332531929016,-0.01922532543540001,0.0505397692322731,0.00587262911722064,0.04907556623220444,0.07257720828056335,-0.027394752949476242,0.004603691399097443,0.02199357934296131,-0.03321422263979912,-0.0030748031567782164,-0.035184238106012344,-0.010019315406680107,0.01937689818441868,-0.011392819695174694,0.0642492026090622,-0.039689674973487854,-0.00313814589753747,0.015576225705444813,-0.01189401838928461,0.08734827488660812,0.2098459005355835,-0.1749628782272339,-0.09742894023656845,-0.026298340409994125,-0.003333698958158493,-0.012630825862288475,-0.01624811626970768,-0.039605289697647095,-0.08371417224407196,-0.018718445673584938,0.006320747081190348,-0.012419226579368114,0.00224859407171607,0.005825544707477093,0.007027869112789631,-0.026794344186782837,0.01866750605404377,-0.01772371679544449,0.005994768347591162,0.03236539289355278,-0.0050875642336905,0.012171049602329731,0.00454958388581872,-0.005131072830408812,-0.06584849953651428,0.01812640391290188,0.03238416090607643,-0.0663914605975151,0.03049914538860321,-0.014899219386279583,0.014895549044013023,-0.027966182678937912,-0.032599542289972305,-0.017390036955475807,0.04756375029683113,0.01910242810845375,-0.017407719045877457,-0.0077613405883312225,-0.027973080053925514,0.005997703410685062,0.00997079350054264,0.0073105269111692905,0.010479625314474106,0.024540726095438004,-0.002163168042898178,-0.03398221358656883,-0.02062087319791317,0.012712923809885979,-0.06399942934513092,-0.05294950678944588,-0.03197252005338669,-0.027413729578256607,0.026029393076896667,0.036094896495342255,0.011092468164861202,-0.016116419807076454,0.025639140978455544,0.09881521761417389,0.008325302042067051,0.03159065917134285,0.02901426889002323,0.008043551817536354,-0.03211437910795212
34,"['finestre', 'chiuse']",how_many,0.10716818273067474,-0.021933719515800476,0.08324959129095078,0.010555971413850784,0.08351016044616699,-0.01752292737364769,0.13694481551647186,0.046087317168712616,0.0016574282199144363,0.008811854757368565,-0.05060384050011635,-0.011064854450523853,0.03559500724077225,0.02441295236349106,0.033846743404865265,0.10796557366847992,0.06136941909790039,0.07390287518501282,-0.03856668621301651,0.023322897031903267,0.053183868527412415,0.08850198984146118,0.03475486859679222,-0.08845973014831543,0.021380474790930748,-0.04610944539308548,0.008117602206766605,-0.03432486206293106,-0.04222723841667175,0.013132002204656601,-0.024586409330368042,0.08594430983066559,-0.014340158551931381,0.05127139762043953,0.11072134971618652,-0.03707180917263031,0.14820992946624756,0.13639727234840393,-0.11696209758520126,-0.1079057902097702,-0.013612093403935432,-0.0070805903524160385,-0.0001479752827435732,0.04134073108434677,-0.02912954054772854,-0.07782641798257828,-0.01668894663453102,0.052659519016742706,0.05840229615569115,-0.020457729697227478,-0.00045846961438655853,-0.06899192184209824,-0.034008268266916275,-0.0029555351939052343,-0.015510216355323792,0.012501228600740433,0.07909110188484192,-0.0356500968337059,-0.019459545612335205,0.012196389958262444,-0.020590202882885933,-0.04738703370094299,-0.005540249869227409,-0.010630491189658642,-0.025554051622748375,0.0007565198466181755,-0.04505651071667671,0.026082046329975128,-0.0020679584704339504,0.008081678301095963,-0.053028155118227005,0.08878931403160095,-0.009972373954951763,-0.03330250829458237,-0.05457838624715805,-0.0474420040845871,0.01379560586065054,0.04517583176493645,0.030250580981373787,0.006914232857525349,0.02426496334373951,-0.03490311652421951,-0.024457452818751335,-0.06880069524049759,0.010062540881335735,-0.0759834572672844,-0.018297558650374413,-0.017027588561177254,-0.044144611805677414,-0.02142261154949665,0.04613380506634712,-0.03776870667934418,0.0030594971030950546,0.06164631247520447,0.03535033017396927,0.02262880466878414,-0.015105729922652245,-0.013903848826885223,0.006413082592189312,0.010298474691808224
35,"['dimmi', 'tende', 'custom_area', 'chiuse']",how_many,0.09358367323875427,-0.03680000454187393,0.022561751306056976,0.04037842899560928,0.001056736335158348,0.00426375400274992,0.04955609142780304,0.03258998692035675,-0.07006944715976715,-0.027484510093927383,-0.013408185914158821,-0.04601452127099037,-1.5757977962493896e-06,0.04644083231687546,-0.011341094970703125,0.1436363309621811,0.005059925839304924,-0.02642964944243431,0.020948313176631927,0.00471095647662878,0.03423984348773956,0.02090468257665634,0.0021012891083955765,-0.01848188042640686,0.01540665328502655,-0.026784725487232208,0.026769861578941345,-0.017072178423404694,-0.0014361720532178879,0.004403785336762667,-0.05033758655190468,0.08674053102731705,-0.022689342498779297,0.01778893731534481,0.02067907527089119,0.00218911562114954,0.05992104113101959,0.21868716180324554,-0.16626672446727753,-0.06726067513227463,-0.03151417896151543,0.0041751861572265625,0.007747512310743332,-0.011589691042900085,-0.03177947923541069,-0.04222022369503975,-0.027911219745874405,0.013754649087786674,0.03657034412026405,-0.006737748626619577,0.006437033414840698,-9.440816938877106e-05,-0.02255421318113804,0.012865934520959854,-0.023605039343237877,0.0010357219725847244,0.019270725548267365,-0.07127289474010468,-0.03144378215074539,0.020751602947711945,-0.03097565472126007,-0.06387683749198914,-0.03106146864593029,0.012231249362230301,-0.05484030023217201,-0.007789010182023048,-0.0338403657078743,0.011746076866984367,0.008322220295667648,-0.005146315321326256,-0.052307188510894775,0.03477470576763153,0.025632886216044426,-0.010774070397019386,-0.009390437975525856,-0.029933582991361618,-0.03512812405824661,-0.0136982761323452,-0.02712109312415123,-0.0060714241117239,0.046841491013765335,0.014155563898384571,-0.024658078327775,-0.0437951423227787,-0.01564137078821659,-0.09153616428375244,-0.014361993409693241,-0.016778618097305298,-0.011912044137716293,0.020875029265880585,0.05115573853254318,0.042167991399765015,-0.01628328487277031,0.020884457975625992,0.08324043452739716,0.008855459280312061,0.011419510468840599,-0.022890442982316017,0.052451763302087784,-0.04078713804483414
