,Text,Response,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
163,"['imposta', 'il', 'colore', 'delle', 'lampade', 'nello', 'custom_area', 'a', 'bianco']",color_area,0.20217680931091309,-0.1395869106054306,-0.11543791741132736,-0.0501052588224411,0.002650214359164238,-0.0721488893032074,0.01705326698720455,0.09746679663658142,-0.036576345562934875,0.047829773277044296,-0.044459447264671326,-0.13694293797016144,0.012149651534855366,0.06868854910135269,-0.052299439907073975,0.040100742131471634,0.14768967032432556,-0.07688305526971817,0.07620003819465637,0.02591392956674099,0.0005056762602180243,0.057156603783369064,-0.08687630295753479,-0.02290303260087967,-0.019711731001734734,-0.08606104552745819,0.11460736393928528,0.026153158396482468,0.053330011665821075,-0.027972599491477013,0.016299685463309288,0.08592958003282547,-0.038779374212026596,0.05881531909108162,0.04282533377408981,0.052638690918684006,0.10958264023065567,0.08232277631759644,-0.21951720118522644,-0.05923471227288246,-0.05215172469615936,0.006801951676607132,0.08930817246437073,0.11725419014692307,0.004818154498934746,0.0651831328868866,0.05187984183430672,-0.003478115191683173,-0.03484058380126953,0.002985740778967738,0.048500072211027145,0.026063865050673485,-0.018188834190368652,0.005002496764063835,0.015156661160290241,0.003403858980163932,-0.018396224826574326,0.024293549358844757,-0.01891108974814415,0.024548590183258057,0.06774209439754486,-0.028212837874889374,-0.041622962802648544,-0.0003427867195568979,-0.029491428285837173,-0.01987762190401554,0.01834135130047798,-0.04842957854270935,-0.019417114555835724,-0.029624780640006065,-0.008061900734901428,0.011231111362576485,4.5285043597687036e-05,-0.016813548281788826,-0.01129588857293129,-0.010860409587621689,0.0005669452948495746,0.03573242202401161,-0.05180668458342552,0.05344809219241142,0.04003985971212387,-0.011632259003818035,0.02780504710972309,-0.0919022411108017,-0.041587162762880325,0.005827105604112148,-0.030518097802996635,-0.04964673891663551,0.005086125805974007,-0.011688366532325745,0.018264122307300568,-0.03788624331355095,-0.003724188543856144,0.006658515892922878,0.048396166414022446,0.10682551562786102,-0.08041222393512726,0.04361182451248169,-0.008906181901693344,-0.007684912066906691
164,"['puoi', 'impostare', 'su', 'giallo', 'il', 'colore', 'della', 'lampada', 'nella', 'custom_area']",color_area,0.18738730251789093,-0.14479321241378784,-0.1447439342737198,-0.03680555522441864,0.0004842480702791363,0.009675363078713417,-0.03419295325875282,0.09744808077812195,-0.06387375295162201,0.036865219473838806,-0.04308836907148361,-0.09123630821704865,-0.01454971730709076,0.025696992874145508,-0.07444985955953598,0.06965143233537674,0.11278875172138214,-0.0668141320347786,0.07153017818927765,0.012095688842236996,0.0029689485672861338,0.11184580624103546,-0.12792667746543884,-0.024256668984889984,-0.045230407267808914,-0.09084005653858185,0.09044085443019867,0.02919059991836548,0.08492563664913177,0.0303003191947937,0.0673193708062172,0.014404773712158203,-0.07817913591861725,0.03540373593568802,-0.014001207426190376,0.031993184238672256,0.08973410725593567,0.12983186542987823,-0.2276938259601593,-0.05201254040002823,-0.0553896501660347,0.025146078318357468,0.038875557482242584,0.10403500497341156,-0.006258671637624502,0.06583540141582489,0.052848298102617264,0.04669623821973801,-0.05419258400797844,-0.004638558719307184,0.029322322458028793,0.0017575602978467941,-0.050981305539608,0.03423177823424339,0.01949426531791687,0.008454939350485802,-0.0019205231219530106,0.01604347489774227,-0.021678850054740906,-0.01242300309240818,0.04906468838453293,-0.03698195889592171,-0.028419896960258484,0.019600246101617813,0.0019512936705723405,-0.01677853986620903,0.023063577711582184,-0.04632877930998802,0.01184543501585722,-0.04887893795967102,0.02293580397963524,-0.008592551574110985,-0.015525145456194878,-0.016435641795396805,0.01726236194372177,-0.021303068846464157,-0.007044876925647259,0.025187265127897263,-0.06232110783457756,0.05258386209607124,0.030986890196800232,0.029377784579992294,0.026100266724824905,-0.06442415714263916,-0.014703894034028053,-0.006958454847335815,-0.02709350362420082,-0.02454550564289093,-0.0028615843039005995,-0.0029870520811527967,-0.010941633954644203,-0.010261144489049911,0.025176486000418663,-0.018067412078380585,0.08044178783893585,0.049557216465473175,-0.05229315161705017,0.05092538520693779,-0.02099183015525341,-0.011238197796046734
165,"['potresti', 'impostare', 'il', 'colore', 'della', 'lampada', 'nel', 'custom_area', 'a', 'giallo']",color_area,0.2104450762271881,-0.11183033883571625,-0.13988597691059113,-0.05981490761041641,0.00032879412174224854,-0.04766545817255974,-0.014158094301819801,0.11981558799743652,-0.036948852241039276,0.033668167889118195,-0.027202725410461426,-0.12099526077508926,0.0019007306545972824,0.06066467612981796,-0.06466887891292572,0.035916976630687714,0.13743911683559418,-0.06812764704227448,0.10508780181407928,0.021439800038933754,-0.007176368031650782,0.058857329189777374,-0.11258504539728165,-0.02004845067858696,-0.025377515703439713,-0.06913206726312637,0.08900461345911026,0.015173645690083504,0.07693231850862503,0.009716600179672241,0.03737199306488037,0.07446323335170746,-0.06633953005075455,0.049801476299762726,0.02848764695227146,0.05725443363189697,0.10537250339984894,0.11703117936849594,-0.23135606944561005,-0.06139623001217842,-0.07251618802547455,0.015973975881934166,0.08476907014846802,0.1126948744058609,0.009972658939659595,0.07007594406604767,0.04679720103740692,-0.010040048509836197,-0.043268196284770966,-0.009120604954659939,0.02590804360806942,0.0223865807056427,-0.030100364238023758,0.017897330224514008,0.009825864806771278,0.011645166203379631,-0.04196314886212349,0.02318459376692772,-0.01744188740849495,-0.012809505686163902,0.06794746220111847,-0.02873275615274906,-0.055455584079027176,0.00526510551571846,-0.04065694659948349,-0.023840736597776413,0.023792026564478874,-0.05824003741145134,-0.01195396389812231,-0.03633096441626549,-0.00590727711096406,0.022226637229323387,0.005076196510344744,-0.02650022879242897,0.00701141357421875,0.0007867052918300033,0.01264621876180172,0.025543365627527237,-0.06481066346168518,0.06192748621106148,0.03661486878991127,0.01143883541226387,0.03637178614735603,-0.07061166316270828,-0.030319133773446083,-0.006127716042101383,-0.028735831379890442,-0.05730877071619034,0.006878035608679056,-0.007315156515687704,0.02584712766110897,-0.028104055672883987,0.001631991588510573,-0.001746912719681859,0.05207991600036621,0.0981406643986702,-0.0524209626019001,0.05115002393722534,-0.01610291562974453,-0.03405315428972244
166,"['potresti', 'impostare', 'il', 'colore', 'della', 'lampada', 'della', 'custom_area', 'a', 'bianco']",color_area,0.1856556385755539,-0.11642412841320038,-0.12624229490756989,-0.04564552754163742,-0.0074033066630363464,-0.035742856562137604,-0.016314368695020676,0.1076166182756424,-0.04179175943136215,0.04229516163468361,-0.03402477875351906,-0.09296160191297531,0.005230588838458061,0.05066556856036186,-0.05796141177415848,0.05310148745775223,0.12754079699516296,-0.07130125164985657,0.072443388402462,0.01838567666709423,0.020482191815972328,0.04519955813884735,-0.1212778240442276,-0.015403744764626026,-0.021770017221570015,-0.07030050456523895,0.0733935683965683,0.009062779136002064,0.06644601374864578,0.00898925680667162,0.021696804091334343,0.05364418029785156,-0.05330627039074898,0.03894738107919693,0.012750023975968361,0.054817765951156616,0.09083972871303558,0.10413795709609985,-0.20292970538139343,-0.06124217435717583,-0.06810344010591507,0.022153403609991074,0.08843652158975601,0.10285492241382599,-0.0012967409566044807,0.05567936226725578,0.04080044478178024,-0.005053706932812929,-0.046506162732839584,-0.0004153251647949219,0.0339462086558342,0.027782630175352097,-0.01956367678940296,0.0038663651794195175,0.022541489452123642,0.015349740162491798,-0.02763534151017666,-0.0026675104163587093,-0.014715706929564476,0.023388663306832314,0.06503181159496307,-0.010301182046532631,-0.024321146309375763,-0.006514026317745447,-0.028960013762116432,-0.013599944300949574,0.01636657491326332,-0.054638106375932693,-0.0073769232258200645,-0.020705558359622955,-0.0026902048848569393,0.025608589872717857,0.001345521886833012,-0.03093687631189823,4.5079832489136606e-05,0.0007442698115482926,0.012590167112648487,0.016990523785352707,-0.0702197402715683,0.07513457536697388,0.043065331876277924,-0.000353468582034111,0.05006474256515503,-0.06377013772726059,-0.02381574735045433,0.01153058372437954,-0.04066023603081703,-0.05392460897564888,0.0044685229659080505,-0.02403847873210907,0.016583500429987907,-0.022397015243768692,0.004497718997299671,-0.01608819141983986,0.04360789805650711,0.10470442473888397,-0.046164002269506454,0.053310640156269073,-0.017707200720906258,-0.0260236207395792
167,"['puoi', 'cambiare', 'in', 'blu', 'il', 'colore', 'delle', 'luci', 'nella', 'custom_area']",color_area,0.20729020237922668,-0.13562986254692078,-0.09347762167453766,-0.009228412061929703,0.05953638628125191,0.005810770206153393,0.010926648043096066,0.13537146151065826,-0.03903762623667717,0.0567777045071125,-0.03262851759791374,-0.12594687938690186,-0.0319700688123703,0.061870772391557693,-0.07203249633312225,0.10313616693019867,0.14429785311222076,-0.07563519477844238,0.07296694815158844,0.05121991038322449,0.016242364421486855,0.11138342320919037,-0.04305014759302139,-0.03339517116546631,-0.020244818180799484,-0.11030776798725128,0.12396393716335297,0.009970836341381073,0.0878642350435257,0.008185439743101597,0.04204887896776199,0.05394814535975456,-0.050782907754182816,0.04365575686097145,0.04285632446408272,0.05164229869842529,0.1252494901418686,0.16564521193504333,-0.2615945041179657,-0.07943671941757202,-0.06735222786664963,0.02469291165471077,0.06096182391047478,0.10755942761898041,-0.02321554906666279,0.03842080384492874,0.03479744493961334,0.02925179898738861,-0.030197808519005775,0.019683483988046646,0.05691158026456833,-0.009417569264769554,-0.01575016789138317,0.02834886685013771,0.001162742031738162,0.016827676445245743,0.014332925900816917,0.025911275297403336,-0.015700703486800194,-0.018169086426496506,0.05029004067182541,-0.055572666227817535,-0.007789324969053268,0.014645283110439777,-0.03218959644436836,0.03250497207045555,0.018117589876055717,-0.047840528190135956,-0.006646788213402033,-0.05577846243977547,-0.024666469544172287,-0.0028986588586121798,-0.009041196666657925,-0.020485911518335342,-0.020792383700609207,-0.01748487912118435,0.014120901003479958,0.05501595139503479,-0.03873424604535103,0.024136539548635483,0.03447116166353226,-0.013230815529823303,0.03722477704286575,-0.06639464199542999,-0.016006750985980034,-0.023992445319890976,-0.015229995362460613,-0.05325768142938614,0.009653119370341301,-0.0004819716268684715,0.0168297179043293,-0.025540396571159363,0.02808254398405552,-0.015838030725717545,0.07149497419595718,0.03292056545615196,-0.05506252124905586,0.0190960131585598,-0.03139497712254524,0.009863046929240227
168,"['potresti', 'impostare', 'su', 'bianco', 'il', 'colore', 'della', 'lampada', 'nella', 'custom_area']",color_area,0.18506762385368347,-0.1345650851726532,-0.1362156718969345,-0.04041183739900589,0.008719345554709435,-0.0021901647560298443,-0.03507142886519432,0.09611815959215164,-0.06624341756105423,0.042754508554935455,-0.04498413950204849,-0.0945737436413765,-0.00780502101406455,0.03182334452867508,-0.07232844829559326,0.0651739090681076,0.11651729047298431,-0.06738031655550003,0.06229299306869507,0.015558198094367981,0.001978764310479164,0.10102517902851105,-0.12073276937007904,-0.03182288259267807,-0.04410971328616142,-0.08398524671792984,0.08278441429138184,0.03195185214281082,0.08386045694351196,0.02376551553606987,0.05647839233279228,0.012025688774883747,-0.07167124003171921,0.041114699095487595,-0.0076020462438464165,0.026491578668355942,0.08801352977752686,0.11218199878931046,-0.2108093798160553,-0.05454396456480026,-0.045917704701423645,0.016824128106236458,0.04798167198896408,0.1101333275437355,-0.0019018927123397589,0.06459732353687286,0.0462275967001915,0.04849342256784439,-0.0481177382171154,-0.0035290359519422054,0.03499968349933624,0.01277634222060442,-0.047097139060497284,0.03334502503275871,0.021555786952376366,0.011073625646531582,-0.00466523552313447,0.016393179073929787,-0.02944081462919712,-0.005354171618819237,0.05209990218281746,-0.027583390474319458,-0.03351385146379471,0.00888100266456604,0.007411087863147259,-0.012373089790344238,0.026001781225204468,-0.053749699145555496,0.0060616666451096535,-0.042933009564876556,0.011367819271981716,-0.003054610686376691,-0.021517207846045494,-0.024865292012691498,0.015570337884128094,-0.0323624312877655,-0.013315948657691479,0.02277342602610588,-0.06208483502268791,0.05187436193227768,0.0314352884888649,0.025646597146987915,0.02457543835043907,-0.06451242417097092,-0.019514162093400955,0.007405012845993042,-0.02069750800728798,-0.022093618288636208,-0.0033262292854487896,-0.010598825290799141,-0.012614591047167778,-0.002904200693592429,0.02538888528943062,-0.02441118285059929,0.06819004565477371,0.054961808025836945,-0.050969451665878296,0.04293309897184372,-0.017273705452680588,-0.005046093836426735
169,"['imposta', 'il', 'colore', 'della', 'luce', 'nel', 'custom_area', 'a', 'blu']",color_area,0.24812549352645874,-0.13480941951274872,-0.13168995082378387,-0.07249248027801514,0.033563487231731415,-0.0694504976272583,-0.00951533205807209,0.15600334107875824,-0.045026831328868866,0.03440399840474129,-0.015135890804231167,-0.13290008902549744,-0.01698041893541813,0.08992327749729156,-0.10359159111976624,0.06890612095594406,0.1740182787179947,-0.08329125493764877,0.09185652434825897,0.03236209601163864,-0.00819105003029108,0.06778163462877274,-0.09872935712337494,-0.054067596793174744,-0.02769983559846878,-0.08273676782846451,0.1281246393918991,0.006167014595121145,0.11378281563520432,0.022933118045330048,0.009290862828493118,0.06407705694437027,-0.06229344382882118,0.029151929542422295,0.0478636808693409,0.05050842463970184,0.13920381665229797,0.1539417803287506,-0.2639284133911133,-0.08769986033439636,-0.08420271426439285,0.002983552636578679,0.12003098428249359,0.14284394681453705,0.025497568771243095,0.06542489677667618,0.056373849511146545,-0.005619870498776436,-0.04680539667606354,0.0002415238122921437,0.05720149725675583,0.03564629331231117,-0.011628123000264168,0.028562476858496666,0.0317087359726429,0.02110019512474537,-0.0453634150326252,0.019045405089855194,-0.046621158719062805,-0.011453984305262566,0.07890025526285172,-0.0415058471262455,-0.06945318728685379,0.0008164859609678388,-0.0405825600028038,-0.0017188787460327148,0.011600668542087078,-0.04559165984392166,-0.01766226813197136,-0.04954177513718605,-0.004039095714688301,0.016890529543161392,0.001052576582878828,-0.02465595304965973,-0.015945356339216232,-0.012698531150817871,0.003226670902222395,0.03148096799850464,-0.05573252961039543,0.08443314582109451,0.0363970585167408,0.006138758733868599,0.0693058893084526,-0.08138041943311691,-0.01553584635257721,-0.007048826199024916,-0.03596029430627823,-0.08979804068803787,0.024153169244527817,-0.005092555657029152,0.025029020383954048,-0.021336333826184273,-0.00046621388173662126,-0.00192800082731992,0.045930471271276474,0.09195977449417114,-0.05497383698821068,0.04206179082393646,-0.01693478412926197,-0.044465307146310806
170,"['imposta', 'il', 'colore', 'delle', 'luci', 'nello', 'custom_area', 'a', 'blu']",color_area,0.21063575148582458,-0.13727827370166779,-0.10648762434720993,-0.025596830993890762,0.03521756827831268,-0.048620715737342834,0.04703343287110329,0.1407993584871292,-0.047797877341508865,0.040471401065588,-0.04835587739944458,-0.14809522032737732,-0.00562564842402935,0.09080877900123596,-0.07947209477424622,0.0718890130519867,0.16914960741996765,-0.06041334569454193,0.07833494246006012,0.030471675097942352,0.018567055463790894,0.09242717921733856,-0.06477007269859314,-0.035343416035175323,-0.002722982782870531,-0.09923549741506577,0.13918465375900269,0.010495854541659355,0.0763634741306305,-0.020977171137928963,-0.003512222785502672,0.06850174069404602,-0.03724956139922142,0.03423631191253662,0.06522443890571594,0.05806808918714523,0.139113649725914,0.11962984502315521,-0.2568854093551636,-0.09740863740444183,-0.06761106848716736,0.007737971842288971,0.10440418124198914,0.11562307924032211,-0.00026377083850093186,0.044695597141981125,0.05089579150080681,0.0004171133041381836,-0.029261238873004913,0.00029155693482607603,0.05052241310477257,0.024187805131077766,0.020230164751410484,0.003982393071055412,0.03602762892842293,0.013973514549434185,-0.010956418700516224,0.018527382984757423,-0.0343884602189064,0.012339047156274319,0.07021183520555496,-0.04467518627643585,-0.0400862991809845,0.005948771256953478,-0.03474588319659233,0.006161211058497429,0.007781874854117632,-0.040301576256752014,-0.029515348374843597,-0.038400646299123764,-0.0095656868070364,0.004289198201149702,0.0010870256228372455,-0.020353227853775024,-0.040379658341407776,-0.012592886574566364,-0.017182936891913414,0.055575303733348846,-0.04229295253753662,0.04510371387004852,0.04126866161823273,-0.016000712290406227,0.03817620873451233,-0.09092746675014496,-0.03845788538455963,-0.004328221082687378,-0.028624339029192924,-0.07150252908468246,0.0014375580940395594,-0.0011084204306825995,0.021273218095302582,-0.04120245203375816,-0.012751649133861065,0.012645265087485313,0.0443127267062664,0.09413767606019974,-0.078193798661232,0.04243547469377518,-0.015093309804797173,-0.016959955915808678
171,"['puoi', 'cambiare', 'il', 'colore', 'delle', 'luci', 'del', 'custom_area', 'in', 'blu']",color_area,0.22288469970226288,-0.1400279849767685,-0.10430041700601578,-0.03022206388413906,0.06578194350004196,0.014080293476581573,-0.003737847553566098,0.14137332141399384,-0.05833735316991806,0.056047223508358,-0.02639474906027317,-0.14863547682762146,-0.00988241657614708,0.07132596522569656,-0.0919121652841568,0.08946426212787628,0.16591998934745789,-0.08166167140007019,0.07807736098766327,0.0680774599313736,0.01518616359680891,0.11452583968639374,-0.034270741045475006,-0.0455164760351181,-0.018965456634759903,-0.13671383261680603,0.14072419703006744,0.02590486966073513,0.07876786589622498,0.005392976105213165,0.03960655629634857,0.05881126597523689,-0.06165868043899536,0.05550970882177353,0.06056591868400574,0.060447223484516144,0.13990512490272522,0.18466579914093018,-0.2780148386955261,-0.09885235130786896,-0.08248604834079742,0.029632320627570152,0.06772734969854355,0.09480906277894974,0.007059946656227112,0.02778542973101139,0.051924578845500946,0.03176092356443405,-0.03522258251905441,0.020663566887378693,0.05753086134791374,-0.005718499422073364,-0.009476564824581146,0.035364437848329544,0.014385543763637543,0.02826588787138462,0.021782755851745605,0.01982586830854416,-0.02101699449121952,-0.04518899321556091,0.04184050112962723,-0.05093955248594284,-0.012670052237808704,0.04033370688557625,-0.019051358103752136,0.022453149780631065,0.02252904325723648,-0.0467136986553669,-0.016714712604880333,-0.05627436563372612,-0.015653196722269058,0.0027225546073168516,-0.0056888810358941555,-0.0305345356464386,-0.031242702156305313,-0.014776076190173626,0.02375028096139431,0.06224898248910904,-0.03787842392921448,0.037343718111515045,0.03051048517227173,-0.028629522770643234,0.0548999197781086,-0.06737484037876129,-0.02540181204676628,-0.014527100138366222,-0.012137370184063911,-0.057788193225860596,0.00610546488314867,-0.00420399010181427,0.01909037120640278,-0.020730625838041306,0.019178688526153564,-0.012898633256554604,0.07638417929410934,0.04593219608068466,-0.04678431525826454,0.026255693286657333,-0.03102525696158409,-0.0016965322429314256
172,"['potresti', 'impostare', 'a', 'blu', 'il', 'colore', 'delle', 'luci', 'della', 'custom_area']",color_area,0.19747449457645416,-0.13044552505016327,-0.09674631059169769,-0.016879362985491753,0.027382295578718185,-0.015394039452075958,0.047268468886613846,0.1239306703209877,-0.06124921888113022,0.03389246389269829,-0.04723566025495529,-0.11267616599798203,-0.005763986147940159,0.07604177296161652,-0.06425656378269196,0.07916127145290375,0.15117524564266205,-0.055499367415905,0.07757039368152618,0.03105160966515541,0.03450627997517586,0.08809024095535278,-0.07228977978229523,-0.021009337157011032,-0.00046505016507580876,-0.09658430516719818,0.11520557105541229,0.0072131990455091,0.06896033883094788,-0.008902653120458126,0.006687008775770664,0.05459115654230118,-0.04964103922247887,0.028457442298531532,0.05195527523756027,0.0584544911980629,0.12644943594932556,0.1391073763370514,-0.24331548810005188,-0.09872804582118988,-0.07484732568264008,0.014449270442128181,0.09841565787792206,0.10009880363941193,-0.007459108717739582,0.022591164335608482,0.0437227301299572,-0.0026747887022793293,-0.03804600611329079,0.003467416390776634,0.0425138846039772,0.02382330782711506,0.012976008467376232,0.0028209229931235313,0.041257094591856,0.020512567833065987,-0.009919168427586555,-0.003145268652588129,-0.021070104092359543,0.015376302413642406,0.05850328877568245,-0.030147379264235497,-0.015655403956770897,0.0072942920960485935,-0.03964130952954292,0.014416687190532684,0.007220606319606304,-0.035877034068107605,-0.019864508882164955,-0.02898884192109108,-0.0013963434612378478,0.021038707345724106,0.006973241921514273,-0.03414969891309738,-0.03817850723862648,-0.0028550797142088413,-0.016629861667752266,0.05033800005912781,-0.04320886731147766,0.045201875269412994,0.03618067130446434,-0.015665709972381592,0.04853280261158943,-0.06277596950531006,-0.03276493027806282,-0.0044769705273211,-0.04188123345375061,-0.06410103291273117,-0.001945770112797618,-0.004751001950353384,0.020877400413155556,-0.03550223261117935,-0.012546157464385033,-0.007722069974988699,0.04696246609091759,0.09469015896320343,-0.0574614517390728,0.050699763000011444,-0.01623445376753807,-0.026520779356360435
173,"['cambia', 'in', 'bianco', 'il', 'colore', 'delle', 'luci', 'in', 'custom_area']",color_area,0.24444328248500824,-0.1820395141839981,-0.11881629377603531,-0.06199738755822182,0.06033589318394661,-0.045392926782369614,-0.011987615376710892,0.135247603058815,-0.015912162140011787,0.12538094818592072,-0.028533590957522392,-0.18368500471115112,-0.049141254276037216,0.07770661264657974,-0.08187176287174225,0.11245661228895187,0.23561058938503265,-0.09724357724189758,0.08084649592638016,0.05046028643846512,-0.013814680278301239,0.11554190516471863,-0.039530668407678604,-0.04554562270641327,-0.057807937264442444,-0.13078457117080688,0.14608527719974518,0.03299539163708687,0.09868679940700531,-0.0164156686514616,0.07733409106731415,0.09147375077009201,-0.047549184411764145,0.08729005604982376,0.07473209500312805,0.06684175133705139,0.07388441264629364,0.13288289308547974,-0.24059033393859863,-0.04310762882232666,-0.051054153591394424,0.033846158534288406,0.07111034542322159,0.15575958788394928,-0.03724956884980202,0.12007645517587662,0.034944869577884674,0.04412306845188141,-0.026802562177181244,0.03439050540328026,0.07997989654541016,-0.017892422154545784,-0.06704486161470413,0.03373422473669052,-0.043041862547397614,-0.01006058044731617,0.012458613142371178,0.04880999028682709,-0.031521622091531754,0.0043038781732320786,0.05503888428211212,-0.019045310094952583,-0.020913656800985336,-0.01899838261306286,0.011179451830685139,0.01802370883524418,0.06385448575019836,-0.08220990747213364,-0.00631915545091033,-0.06877070665359497,-0.05091293156147003,-0.0005561028374359012,-0.04231040179729462,-0.0332665778696537,0.012770661152899265,-0.04046287760138512,0.028885377570986748,0.07389535754919052,-0.06980918347835541,0.004755118861794472,0.0404372438788414,0.008672310970723629,0.05274611711502075,-0.09724833816289902,-0.025980094447731972,-0.009382030926644802,-0.0011373013257980347,-0.06353914737701416,0.007319167256355286,-0.021297693252563477,0.040869370102882385,-0.053256891667842865,0.08244725316762924,-0.06710921227931976,0.0936918631196022,0.03929448872804642,-0.07768426835536957,-0.00908526498824358,-0.03995174914598465,0.05910496413707733
174,"['puoi', 'impostare', 'il', 'colore', 'delle', 'luci', 'in', 'custom_area', 'a', 'bianco']",color_area,0.23084278404712677,-0.19791610538959503,-0.13507413864135742,-0.045197855681180954,0.001491860835812986,-0.049252379685640335,0.041090503334999084,0.11742311716079712,-0.027867252007126808,0.07467789947986603,-0.04086130112409592,-0.16256025433540344,-0.028035786002874374,0.058187197893857956,-0.04756900668144226,0.08524973690509796,0.1882711946964264,-0.06572797894477844,0.12805286049842834,0.024060236290097237,0.018834389746189117,0.1128762736916542,-0.09106849133968353,-0.003819758538156748,-0.02903946116566658,-0.11603499948978424,0.1366390734910965,0.015257371589541435,0.07048599421977997,-0.030640307813882828,0.05068393796682358,0.10445058345794678,-0.05162932351231575,0.06455421447753906,0.04530121758580208,0.0747886374592781,0.07469111680984497,0.13525357842445374,-0.25303587317466736,-0.05089660733938217,-0.06550316512584686,0.025917982682585716,0.07587897032499313,0.12471480667591095,-0.038316141813993454,0.09475430101156235,0.033032387495040894,0.0030578176956623793,-0.05110325291752815,0.017029279842972755,0.060915905982255936,0.016425974667072296,-0.0503062903881073,0.002638722537085414,-0.012786252424120903,-0.0014165230095386505,-0.008856870234012604,0.03187675029039383,-0.010723547078669071,0.027740154415369034,0.0582551583647728,-0.022317195311188698,-0.015549695119261742,-0.007392245344817638,-0.026003917679190636,0.0004557691572699696,0.04170716553926468,-0.0537882074713707,-0.020493844524025917,-0.04387189820408821,-0.01421288214623928,0.016957707703113556,-0.012185169383883476,-0.030387306585907936,0.006393154617398977,-0.023001646623015404,0.0007482655346393585,0.06057852506637573,-0.06980760395526886,0.020929066464304924,0.03367352858185768,0.008442980237305164,0.04382435232400894,-0.08506277948617935,-0.036883123219013214,-0.006325040943920612,-0.04792671650648117,-0.05362945795059204,0.0018608763348311186,-0.01492485124617815,0.03701328486204147,-0.05820700526237488,0.03818114846944809,-0.039655111730098724,0.08817864954471588,0.09341739118099213,-0.08651802688837051,0.03691796213388443,-0.028747478500008583,0.010549562983214855
175,"['potresti', 'cambiare', 'il', 'colore', 'della', 'lampada', 'nella', 'custom_area', 'in', 'blu']",color_area,0.19126959145069122,-0.10847710072994232,-0.11347398906946182,-0.0295864250510931,0.05651261657476425,-0.013937383890151978,-0.04424259439110756,0.14314624667167664,-0.02694612182676792,0.05646263435482979,-0.018496669828891754,-0.10620173066854477,-0.018998730927705765,0.056150637567043304,-0.09081149101257324,0.09031437337398529,0.12741537392139435,-0.10036171972751617,0.05618130415678024,0.049096912145614624,0.007808184716850519,0.06852225959300995,-0.0731620118021965,-0.04149363562464714,-0.04007943347096443,-0.08007369935512543,0.08538256585597992,0.007678396999835968,0.1026213988661766,0.02767515555024147,0.04312654212117195,0.028996039181947708,-0.05370388552546501,0.04334193468093872,0.02705216407775879,0.039804041385650635,0.10152788460254669,0.13405168056488037,-0.22035109996795654,-0.06667226552963257,-0.06296787410974503,0.026917913928627968,0.07345753908157349,0.11521758139133453,-0.0060483915731310844,0.06592215597629547,0.037555962800979614,0.013331184163689613,-0.03660488873720169,0.009155136533081532,0.050708167254924774,-0.00630556046962738,-0.026664912700653076,0.027086323127150536,0.007253666408360004,0.02072308398783207,-0.007340422831475735,0.017981629818677902,-0.03433606028556824,-0.013682791963219643,0.06842903792858124,-0.04256085678935051,-0.02729013003408909,0.0016489543486386538,-0.010814782232046127,0.018024703487753868,0.015310878865420818,-0.06458749622106552,0.006237423978745937,-0.04850491136312485,-0.03000921569764614,-0.0034080531913787127,-0.01610375940799713,-0.02481132745742798,0.003085909876972437,-0.014255824498832226,0.02848946489393711,0.026967862620949745,-0.05375492572784424,0.05347339063882828,0.04851950332522392,-0.0019712536595761776,0.043790243566036224,-0.0703057050704956,-0.003559195902198553,-0.012881940230727196,-0.017084307968616486,-0.059303272515535355,0.031544674187898636,-0.018376115709543228,0.008012025617063046,-0.005325324833393097,0.037501879036426544,-0.025388535112142563,0.04636549949645996,0.038586296141147614,-0.03041604533791542,0.01651247963309288,-0.028934497386217117,0.003230904694646597
