,Text,Domain,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
328,"['potresti', 'accendere', 'lampade']",light,0.09696996212005615,-0.046989601105451584,-0.003890578867867589,0.06603587418794632,0.0140581876039505,0.05554990842938423,0.04909190908074379,0.062111467123031616,-0.061825528740882874,-0.029395833611488342,-0.06318441778421402,0.004111120011657476,0.052334997802972794,0.021602138876914978,0.044094979763031006,0.036897893995046616,-0.027862785384058952,-0.01939985156059265,0.013848240487277508,-0.007628691848367453,0.01678423210978508,0.06523081660270691,-0.05942140892148018,0.03641766682267189,0.04264730587601662,-0.012540064752101898,0.013914186507463455,0.020395668223500252,-0.0020572945941239595,-0.022323930636048317,-0.03557613864541054,0.06525462120771408,-0.02247951366007328,0.003093187930062413,0.030934466049075127,0.004557209555059671,0.12269177287817001,0.11456829309463501,-0.14729999005794525,-0.07952747493982315,0.0020898703951388597,-0.006155418697744608,-0.02841908670961857,-0.005632045213133097,-0.03651682659983635,-0.050649043172597885,0.04134569689631462,0.007552247494459152,-0.027378425002098083,0.04226520285010338,0.02923031710088253,0.02473226748406887,0.004116952884942293,-0.022108614444732666,0.004489563405513763,0.038514409214258194,0.017868507653474808,-0.0069024343974888325,0.02720963954925537,0.019965574145317078,0.009937193244695663,-0.038518283516168594,0.018569445237517357,0.012934076599776745,-0.02890358865261078,0.02521028183400631,0.00012550689280033112,-0.018785474821925163,0.02013706974685192,0.0086987828835845,0.015957841649651527,0.015605862252414227,-0.055265624076128006,0.015920531004667282,-0.02449960820376873,-0.011601000092923641,-0.005845118314027786,0.033633723855018616,-0.005326520185917616,-0.022420406341552734,0.007816346362233162,-0.011931314133107662,-0.025017065927386284,-0.01393508818000555,-0.008449151180684566,-0.04181034862995148,-0.030199842527508736,-0.004863840993493795,0.026829436421394348,0.06154508516192436,0.054216284304857254,-0.0020273129921406507,0.004020134452730417,0.01824360154569149,0.019119082018733025,0.048723578453063965,-0.00618019700050354,0.02747831493616104,-0.014088916592299938,-0.02459690533578396
329,"['attiva', 'tutte', 'lampade']",light,0.15020835399627686,-0.05565870180726051,0.02135767601430416,0.0005676746368408203,0.10316852480173111,0.05469609424471855,0.07327310740947723,0.02514510042965412,-0.047368451952934265,0.029778197407722473,-0.049456819891929626,0.049802016466856,0.013903242535889149,0.044962238520383835,0.07620217651128769,0.09955209493637085,0.023673027753829956,-0.07171449065208435,-0.03633028641343117,0.008375043049454689,0.007364027202129364,0.05939539149403572,-0.0078540975227952,0.044212955981492996,0.06698153167963028,-0.039881277829408646,0.0483262874186039,-0.01448078453540802,0.0036223754286766052,0.0011542116990312934,-0.026195883750915527,0.040461841970682144,0.006811598781496286,0.05148528516292572,0.06786992400884628,0.032084476202726364,0.19359944760799408,0.15463022887706757,-0.1413920372724533,-0.06252192705869675,0.047998521476984024,-0.06553200632333755,0.01854737289249897,0.06795860081911087,-0.009572383016347885,-0.07263639569282532,0.00799501221626997,0.027784621343016624,-0.00015030863869469613,0.03670443966984749,0.029989173635840416,0.007500333711504936,0.009731913916766644,0.040077392011880875,0.008563674986362457,0.034816473722457886,0.04779399558901787,0.03123885951936245,-0.0008205454796552658,0.04590602591633797,-0.02861158549785614,-0.0651911124587059,0.013669945299625397,0.010373377241194248,-0.040720853954553604,0.018105199560523033,-0.0049955048598349094,-0.03263874724507332,0.016447387635707855,-0.021385865285992622,0.038352105766534805,-0.006013129372149706,-0.03718424215912819,0.03885156288743019,-0.0032736535649746656,-0.013170182704925537,-0.06195977330207825,0.08050534874200821,0.01681913435459137,0.006339382380247116,-0.0018584959907457232,-0.031529948115348816,-0.03317394480109215,-0.021838819608092308,-0.006776730064302683,-0.01180399488657713,-0.039737045764923096,-0.005610534455627203,0.01543432753533125,0.05056848004460335,0.007805801462382078,-0.01702885329723358,0.01281782891601324,0.04387624189257622,0.06564760208129883,0.02341691590845585,-0.027501804754137993,0.022080978378653526,0.01981346867978573,-0.028488412499427795
330,"['disattiva', 'luci', 'custom_area']",light,0.0715256854891777,-0.026664523407816887,0.008510946296155453,0.0750504583120346,0.07159227877855301,0.0730321928858757,0.08194493502378464,0.08999346941709518,-0.07220268994569778,0.026681797578930855,-0.09254903346300125,-0.029567474499344826,0.029442593455314636,0.07096442580223083,-0.00020105640578549355,0.10087484121322632,0.08463721722364426,0.06825590878725052,-0.024988288059830666,-0.02740062028169632,0.010567516088485718,0.11395322531461716,0.008409501053392887,0.011184651404619217,0.07618940621614456,-0.04583296552300453,0.02852867729961872,-0.01495020929723978,0.05269375070929527,-0.001554845948703587,-0.06738974899053574,0.05580155923962593,0.006734125316143036,-0.02526242472231388,0.0729445144534111,0.003110082820057869,0.20071876049041748,0.15616150200366974,-0.10389357060194016,-0.11865872144699097,-0.008645184338092804,-0.02286974899470806,0.0062215798534452915,0.04651498794555664,-0.03567975014448166,-0.10652472823858261,-0.0028954807203263044,0.08273538202047348,0.049739062786102295,0.054271671921014786,0.03370469808578491,-0.009074338711798191,0.07619041204452515,0.0036067645996809006,-0.015422482043504715,0.017927536740899086,0.037969768047332764,-0.01080505084246397,0.003907082136720419,0.026712382212281227,-0.027056744322180748,-0.05433781445026398,0.00469409441575408,-0.016011836007237434,-0.07033445686101913,0.058798011392354965,0.013313192874193192,-0.02363625168800354,-0.002827803371474147,-0.01728327013552189,-0.0011865025153383613,0.008461260236799717,-0.04430060461163521,0.03231775015592575,-0.08392700552940369,-0.03936545178294182,-0.03941992297768593,0.07859653234481812,-0.012210466898977757,-0.030691048130393028,-0.02085765451192856,-0.03185640275478363,0.0028120449278503656,-0.01612107641994953,0.0024536103010177612,-0.01725640520453453,0.0038238316774368286,-0.0387505479156971,-0.06493481248617172,0.04608284309506416,0.038344528526067734,-0.02554304152727127,-0.01333687361329794,0.03358985856175423,0.042047809809446335,0.007243257015943527,0.002055759308859706,-0.007872865535318851,-0.011282660067081451,0.0033856865484267473
331,"['accendi', 'lampade']",light,0.058460135012865067,-0.07455228269100189,0.004133351147174835,0.07197585701942444,0.05208241194486618,0.07994508743286133,0.07568398118019104,0.11382102966308594,-0.08462812006473541,-0.007824642583727837,-0.0874813124537468,-0.008307418785989285,0.04507938399910927,0.0276044812053442,-0.00012309662997722626,0.08142663538455963,0.0073036313988268375,-0.021821174770593643,-0.05540717393159866,0.012946578674018383,-0.0038210172206163406,0.09545934200286865,-0.058395225554704666,0.0014506494626402855,0.056641727685928345,-0.008791682310402393,0.0177356768399477,0.00806336011737585,-0.024650447070598602,0.011304080486297607,-0.09209869801998138,0.0764622613787651,0.009204085916280746,-0.02922884002327919,0.07378023862838745,0.011390771716833115,0.1847555935382843,0.09330663084983826,-0.09442417323589325,-0.10226057469844818,0.020528744906187057,-0.02451055869460106,-0.014007940888404846,0.006164129823446274,-0.023474132642149925,-0.03842305764555931,0.046301018446683884,0.07531154155731201,0.01003493182361126,0.0929606556892395,0.06578031182289124,0.007799537852406502,0.027856575325131416,0.029834460467100143,0.00032327231019735336,0.028337091207504272,0.03168696537613869,-0.034425217658281326,0.02860860526561737,0.046764910221099854,0.01703653857111931,-0.01688527688384056,0.04473046958446503,0.006883815862238407,0.0034950044937431812,-0.01969236508011818,0.010766143910586834,-0.010156473144888878,0.05616343021392822,-0.03289812430739403,0.06818392872810364,-0.007288375869393349,-0.10645720362663269,0.04572681710124016,-0.05681828036904335,0.008370318450033665,-0.010937469080090523,0.08253291249275208,-0.01871446892619133,-0.019627423956990242,0.014827781356871128,-0.017809852957725525,-0.0382799357175827,-0.08035194873809814,0.007704026065766811,-0.03256531059741974,-0.009629960171878338,-0.004542486742138863,0.04001627489924431,0.11464257538318634,0.07762186229228973,-0.032213032245635986,0.0069085657596588135,0.02412998676300049,0.0073919398710131645,0.05488470196723938,-0.029173903167247772,0.024368153885006905,-0.03442971408367157,-0.039475228637456894
332,"['spegni', 'luci', 'custom_area']",light,0.06580929458141327,-0.039866991341114044,0.025891855359077454,0.09058662503957748,0.03664175793528557,0.09257767349481583,0.11012160032987595,0.13016332685947418,-0.0981864333152771,0.0006110050599090755,-0.07535118609666824,-0.04837144911289215,0.009931840002536774,0.07736928015947342,-0.01663476973772049,0.1380946934223175,0.09102962166070938,0.08373305201530457,-0.031696245074272156,-0.018460871651768684,0.003089290112257004,0.14257033169269562,-0.0021568683441728354,-0.012605723924934864,0.0815519243478775,-0.03399568423628807,0.009059478528797626,-0.007037419825792313,0.035248469561338425,0.01989082619547844,-0.10516811162233353,0.06655145436525345,0.00525602325797081,-0.05159034952521324,0.07120408862829208,0.03266626223921776,0.2578449547290802,0.16222167015075684,-0.12595927715301514,-0.13041004538536072,-0.029008669778704643,-0.03583820164203644,0.003526323474943638,0.03437962755560875,-0.02820473164319992,-0.09527528285980225,0.0015275367768481374,0.13722945749759674,0.055094461888074875,0.05871248245239258,0.036926545202732086,0.01969587430357933,0.08160664886236191,0.013438147492706776,-0.0292302668094635,0.033484961837530136,0.04713389649987221,-0.011684886179864407,0.03470781818032265,0.04120871052145958,-0.02569909393787384,-0.051192756742239,0.049119770526885986,-0.010249938815832138,-0.07016956061124802,0.04754120483994484,0.023218834772706032,-0.009139619767665863,0.01001963671296835,-0.029725879430770874,0.002290866570547223,-0.009292364120483398,-0.08443328738212585,0.03520667552947998,-0.08870292454957962,-0.002247515134513378,-0.0274360328912735,0.09641589969396591,0.002751593478024006,-0.05158231779932976,-0.026273878291249275,-0.03382713347673416,0.011014911346137524,-0.04865536093711853,0.012092075310647488,-0.029173895716667175,0.039808034896850586,-0.056981757283210754,-0.06870830804109573,0.10310280323028564,0.07923952490091324,0.0060941423289477825,0.01896362192928791,0.0041010561399161816,0.060356248170137405,0.019042199477553368,0.00692130858078599,-0.010415035299956799,-0.011962245218455791,-0.013437792658805847
333,"['dimmi', 'tutte', 'luci', 'spente']",light,0.12333616614341736,-0.06677162647247314,0.0573982410132885,0.06618234515190125,0.01752401702105999,0.054125718772411346,0.15084266662597656,0.06103133410215378,-0.10760361701250076,-0.01377936638891697,-0.032752152532339096,-0.04728976637125015,-0.03219456970691681,0.04025402292609215,0.03262174129486084,0.1785038560628891,0.044257450848817825,0.010432951152324677,-0.03711811453104019,-0.022262107580900192,0.006620879750698805,0.13308031857013702,0.06747409701347351,0.009417198598384857,0.06630625575780869,-0.08762603998184204,0.08373871445655823,-0.015001202933490276,0.008616978302598,0.0005676215514540672,-0.068271204829216,0.1160864382982254,0.0006456607952713966,0.005756367929279804,0.09709373116493225,0.02999621070921421,0.17558662593364716,0.2128792405128479,-0.20556187629699707,-0.07616031169891357,-0.002738944021984935,-0.04661940038204193,0.028296982869505882,0.005353148095309734,-0.05637995898723602,-0.06407298892736435,-0.021470513194799423,0.07509659230709076,0.040094077587127686,0.055678173899650574,0.03480239585042,0.0457938089966774,0.047471754252910614,0.03880913183093071,0.013813886791467667,0.023700734600424767,0.027403051033616066,-0.029367003589868546,-0.021305829286575317,-0.0011647020000964403,-0.03361597657203674,-0.04212517291307449,0.009702817536890507,0.002744698664173484,-0.07429271191358566,0.0167787354439497,0.019437868148088455,0.016145801171660423,-0.00522947683930397,-0.041462890803813934,-0.021484719589352608,0.005567510612308979,-0.030352137982845306,-0.003462145570665598,-0.07545824348926544,-0.02028241567313671,-0.10577989369630814,0.0411810427904129,-0.009290944784879684,-0.029333118349313736,0.018177475780248642,-0.009102050215005875,-0.062339313328266144,-0.02059222012758255,-0.054610475897789,-0.047149404883384705,0.030418885871767998,-0.03972921520471573,-0.03446872532367706,0.08404699712991714,0.06946191936731339,0.010083485394716263,0.0032468168064951897,0.007780694402754307,0.11070994287729263,-0.021061541512608528,-0.036317311227321625,0.00015742238610982895,0.02789141610264778,-0.026579108089208603
334,"['tutte', 'lampade', 'spente']",light,0.1401289701461792,-0.06716364622116089,0.04841558635234833,0.03408113121986389,0.06277313083410263,0.023363733664155006,0.15671220421791077,0.04197808727622032,-0.07573076337575912,0.008383841253817081,-0.05103207752108574,0.022802365943789482,0.02930394746363163,0.05417758226394653,0.08002860099077225,0.10577619075775146,0.032790977507829666,-0.01640053652226925,-0.08433149009943008,0.0049670725129544735,0.00335918297059834,0.09602174907922745,0.05707487463951111,0.014953340403735638,0.06998530775308609,-0.07056156545877457,0.07524596899747849,0.0005653128027915955,-0.033721767365932465,-0.028498098254203796,-0.03480064868927002,0.11459112167358398,-0.006267858203500509,0.04813695326447487,0.12267305701971054,0.0038103293627500534,0.19001702964305878,0.15179766714572906,-0.1506601870059967,-0.07910803705453873,0.01860067807137966,-0.04781773313879967,0.014774844981729984,0.05225608870387077,-0.030893607065081596,-0.0692143440246582,0.011609288863837719,0.041882794350385666,0.007396573666483164,0.05496904253959656,0.051743607968091965,0.017122000455856323,0.014937985688447952,0.035218555480241776,0.016104182228446007,0.04453428462147713,0.04529677703976631,-0.001788585097528994,-0.02114838920533657,0.03790408745408058,-0.034486059099435806,-0.05062272027134895,0.012055098079144955,0.010820813477039337,-0.050579484552145004,0.006620257627218962,-0.00953075010329485,-0.028362849727272987,0.02182111144065857,-0.020090073347091675,-0.0007172382320277393,0.003025692654773593,-0.04433600977063179,0.011875063180923462,-0.06774603575468063,-0.008787808939814568,-0.06796751171350479,0.05853014066815376,0.020634101703763008,0.02223174460232258,0.010345329530537128,-0.04934139922261238,-0.056807830929756165,-0.03388113155961037,-0.018417298793792725,-0.028219709172844887,0.019230373203754425,-0.01893671788275242,0.009200717322528362,0.07565250992774963,0.04943470656871796,-0.030738210305571556,-0.0029406037647277117,0.016913505271077156,0.06054581701755524,-0.001012152642942965,-0.03536337986588478,0.01926174946129322,0.010665425099432468,0.001131488592363894
335,"['dimmi', 'quali', 'luci', 'custom_area', 'spente']",light,0.10329031944274902,-0.044343579560518265,0.03828688710927963,0.051045894622802734,0.01904851570725441,0.03916996344923973,0.13125452399253845,0.029636478051543236,-0.1009451150894165,-0.003373539075255394,-0.043984826654195786,-0.08073896914720535,-0.0014636680716648698,0.054732680320739746,0.009796110913157463,0.13349595665931702,0.047179847955703735,-0.004994687624275684,-0.01904839649796486,-0.03363223001360893,-0.008444525301456451,0.08782046288251877,0.028455441817641258,0.0020922229159623384,0.04626007005572319,-0.07220523059368134,0.040045417845249176,-0.014875033870339394,0.03477217257022858,0.010217164643108845,-0.061749834567308426,0.08296404033899307,-0.005106606520712376,-0.01861708238720894,0.05853236839175224,0.01796770468354225,0.14833685755729675,0.20218722522258759,-0.14773821830749512,-0.10151555389165878,-0.03386096656322479,-0.04108100384473801,0.020872192457318306,0.005238630808889866,-0.027071837335824966,-0.06162118911743164,-0.009297826327383518,0.07178544253110886,0.03053852543234825,0.04908056929707527,0.021257439628243446,0.040898848325014114,0.02992023527622223,0.013608137145638466,0.0002529570774640888,0.014912152662873268,0.023083439096808434,-0.07175813615322113,-0.02043347805738449,-0.009274294599890709,-0.019976964220404625,-0.04665546119213104,0.0007628522580489516,0.010904407128691673,-0.07308617979288101,0.013365784659981728,0.014627262949943542,0.022879859432578087,0.004927180707454681,-0.025191590189933777,-0.031138718128204346,0.004131949041038752,-0.017281536012887955,-0.009676456451416016,-0.04560297355055809,-0.020249048247933388,-0.06521503627300262,0.03418127819895744,-0.01477735210210085,-0.019803214818239212,0.02670508250594139,-0.015156729146838188,-0.027888646349310875,-0.03296905383467674,-0.019087744876742363,-0.04230981320142746,0.02446465753018856,-0.032465968281030655,-0.038152411580085754,0.04862590506672859,0.06652482599020004,0.010697598569095135,-0.017228132113814354,-0.005447688512504101,0.08771069347858429,-0.008638618513941765,-0.0024383317213505507,-0.024237487465143204,0.030083557590842247,-0.013746187090873718
336,"['attiva', 'luce', 'custom_area']",light,0.15238900482654572,-0.023725038394331932,-0.0015543513000011444,-0.01147362869232893,0.06660505384206772,0.05392678081989288,-0.05658364295959473,0.0710655078291893,-0.0689772292971611,0.03181823715567589,-0.025943301618099213,0.05306108295917511,-0.012798397801816463,0.07646255940198898,-0.002116198418661952,0.0921630933880806,0.07009942829608917,-0.028744054958224297,-0.020288638770580292,-0.05706602334976196,-0.013223044574260712,0.01852053962647915,-0.04697561264038086,-0.005445505958050489,0.05760972574353218,-0.014801676385104656,-0.007260529790073633,-0.018294336274266243,0.09576302766799927,0.055290888994932175,-0.059835370630025864,0.0011386392870917916,-0.00809833500534296,-0.03866437450051308,0.018696254119277,-0.02392571233212948,0.18490733206272125,0.20861823856830597,-0.10407963395118713,-0.07382148504257202,0.007559806574136019,-0.05963994935154915,0.04553050175309181,0.0697690024971962,0.027353418990969658,-0.09621275216341019,-0.023384282365441322,0.03765486553311348,-0.007751820608973503,0.048824504017829895,0.010803860612213612,0.041425421833992004,0.001671907608397305,0.01217544823884964,0.005372082348912954,0.030154036357998848,0.011160037480294704,0.013686914928257465,-0.038382112979888916,0.04143938422203064,-0.005124679300934076,-0.0739457830786705,-0.013184568844735622,-0.017039889469742775,-0.07195403426885605,0.049891430884599686,0.01947229914367199,-0.016871647909283638,0.019214730709791183,0.005713900551199913,0.022695891559123993,0.010346055962145329,-0.02068149857223034,0.04858197644352913,0.01367013156414032,-0.043063972145318985,0.0010287612676620483,0.018984731286764145,0.006226179655641317,0.04850555956363678,-0.01169923972338438,-0.013775850646197796,0.06670987606048584,-0.01495698094367981,0.044057831168174744,-0.0007306002080440521,-0.04071192070841789,-0.07079344242811203,0.026152899488806725,0.030388949438929558,0.039997398853302,0.03139997273683548,0.03409019485116005,-0.010230747051537037,0.05219386890530586,0.021499373018741608,0.025297045707702637,-0.01370943058282137,0.03979519009590149,-0.04050825163722038
337,"['lampada', 'custom_area', 'spenta']",light,0.05614643171429634,0.019230898469686508,-0.04815923795104027,0.023558400571346283,0.01625317707657814,0.028423979878425598,-0.02962779439985752,0.14915043115615845,-0.05627463757991791,0.011953569948673248,-0.02667541801929474,0.041761770844459534,0.02156713418662548,0.04744894430041313,-0.0007474974845536053,0.10224176198244095,0.03356298804283142,-0.028866901993751526,-0.05829109624028206,-0.037303488701581955,-0.003279319731518626,0.033817436546087265,-0.07926392555236816,-0.004232143983244896,0.02647530473768711,0.012203492224216461,-0.054201919585466385,-0.023464331403374672,0.06765875220298767,0.040797457098960876,-0.059271663427352905,0.03839041665196419,-0.009326531551778316,-0.012561116367578506,0.03532503545284271,-0.03171508386731148,0.12664316594600677,0.15161190927028656,-0.05511341989040375,-0.07331350445747375,0.0042040045373141766,0.006008457858115435,0.005866197869181633,0.04247370734810829,0.01320307981222868,-0.04928937554359436,-0.01939752884209156,0.044444795697927475,0.012009866535663605,0.02663995511829853,0.009782317094504833,0.026767276227474213,-0.00024726553237996995,-0.012891534715890884,-0.013762269169092178,0.0634390339255333,0.030574006959795952,-0.010268713347613811,-0.04741201922297478,0.06777551025152206,-0.004854234401136637,-0.04659707471728325,-0.003273783950135112,-0.0008355511236004531,-0.047545675188302994,0.002244525356218219,-0.001470956951379776,-0.018720516934990883,0.004556422587484121,0.022973788902163506,-0.000819135457277298,-0.0005501061677932739,-0.04306318238377571,0.03817785903811455,-0.02761130779981613,-0.003975386265665293,-0.006891337689012289,0.004336018580943346,-0.016648493707180023,0.024473778903484344,0.018737584352493286,-0.023665109649300575,-0.018431955948472023,-0.04396510124206543,0.0017065355787053704,-0.0037494460120797157,0.016353756189346313,-0.06205418333411217,0.037565749138593674,0.023638488724827766,0.04535810276865959,-0.008663952350616455,-0.013632569462060928,-0.003334963694214821,0.031139902770519257,0.0008113086223602295,0.0399317629635334,-0.0026226432528346777,0.02232436090707779,-0.004496144130825996
338,"['dimmi', ""'"", 'luce', 'accesa']",light,0.10192414373159409,-0.043319012969732285,0.009650335647165775,0.02167896181344986,-0.059857629239559174,-0.0012563560158014297,-0.04616321250796318,0.08609240502119064,-0.09406648576259613,-0.02258649282157421,0.0223122276365757,0.0051537249237298965,-0.05045700445771217,0.02421284280717373,-0.0411529466509819,0.16172973811626434,0.012029224075376987,-0.03052634932100773,-0.0197930708527565,-0.058682896196842194,-0.0068410830572247505,0.05268118530511856,-0.05716335028409958,-0.0315861701965332,0.018183957785367966,-0.036287933588027954,-0.008125388994812965,-0.0048959325067698956,0.08654428273439407,0.07106997817754745,-0.06864360719919205,0.03862438350915909,-0.012109518982470036,-0.04047713056206703,0.02144940383732319,-0.005020212382078171,0.09979699552059174,0.19850470125675201,-0.13691499829292297,-0.03235921636223793,0.007807028479874134,-0.05070408061146736,0.04137817397713661,0.0014585331082344055,7.299613207578659e-05,-0.04228784143924713,-0.022808965295553207,0.042937736958265305,-0.011648103594779968,0.04429134353995323,0.014988334849476814,0.049022920429706573,-0.010136768221855164,0.020015636458992958,0.0030183708295226097,0.02830135077238083,-0.018305353820323944,-0.02185783162713051,-0.04819503054022789,0.01088086236268282,0.0191885344684124,-0.03332751244306564,-0.013889890164136887,-0.018517104908823967,-0.044824011623859406,0.0200076624751091,0.025898994877934456,0.03361471742391586,0.03233376145362854,-0.018227875232696533,0.0031635286286473274,-0.0015643574297428131,-0.03715411573648453,0.0015950165688991547,0.007425058167427778,-0.03378213196992874,-0.040707528591156006,-0.012411760166287422,-0.008279699832201004,0.004100610502064228,0.023029785603284836,0.03284931182861328,0.0026286370120942593,-0.003676709020510316,-0.017556961625814438,-0.025216277688741684,-0.021283522248268127,-0.060150668025016785,0.04195632040500641,0.051738858222961426,0.07151225209236145,0.056806132197380066,0.036723654717206955,-0.012852570973336697,0.09021902829408646,-0.00013224827125668526,0.005755335092544556,-0.01214015856385231,0.05789633095264435,-0.042404718697071075
339,"['tutte', 'luci', 'custom_area', 'accese']",light,0.13418693840503693,-0.03516419976949692,0.03913307934999466,0.05627540498971939,0.07165349274873734,0.0367339588701725,0.1670341044664383,0.06663164496421814,-0.08505681902170181,0.030817069113254547,-0.04775608330965042,-0.02757193148136139,-0.008268721401691437,0.06130388006567955,0.06623777747154236,0.11504870653152466,0.08459897339344025,0.04008249193429947,-0.05964672565460205,0.007060900330543518,0.03746137022972107,0.13883429765701294,0.0356128066778183,0.005870356224477291,0.10035605728626251,-0.08519281446933746,0.05826333910226822,0.008834650740027428,-0.011487920768558979,-0.008780855685472488,-0.03900079429149628,0.07057786732912064,-0.015342515893280506,0.009396864101290703,0.09858284890651703,0.027038462460041046,0.20937296748161316,0.18397212028503418,-0.16456851363182068,-0.0987660214304924,0.008786842226982117,-0.06322049349546432,0.020614992827177048,0.050658609718084335,-0.05239149183034897,-0.11982452869415283,0.00575408898293972,0.07333569973707199,0.01726791262626648,0.027772309258580208,0.026852218434214592,0.017122454941272736,0.055111873894929886,0.01724773831665516,0.0023155163507908583,0.03406725078821182,0.05691850185394287,0.001394069753587246,0.003890899010002613,0.03700011596083641,-0.04204884544014931,-0.07414986193180084,0.025590000674128532,0.003413836006075144,-0.08422229439020157,0.057208068668842316,-0.0022410377860069275,-0.012748157605528831,-0.01858683116734028,-0.0006514361593872309,-0.010895723477005959,0.0017207791097462177,-0.04725877568125725,0.01274984609335661,-0.06041925400495529,-0.020853456109762192,-0.047619715332984924,0.07438651472330093,0.016673030331730843,-0.017073996365070343,-0.007630078122019768,-0.035794030874967575,-0.01765095815062523,-0.021664805710315704,-0.020784884691238403,-0.02099805884063244,0.02019372582435608,-0.03785879537463188,-0.04020673781633377,0.062312670052051544,0.054064080119132996,-0.026267889887094498,0.012510217726230621,0.028892433270812035,0.0702744796872139,0.01104055717587471,-0.03206092119216919,-0.011826392263174057,0.026252876967191696,-0.0030432394705712795
340,"['spegni', 'tutte', 'luci']",light,0.1393233835697174,-0.07690830528736115,0.05186854302883148,0.0941157117486,0.05227140709757805,0.08808491379022598,0.16643188893795013,0.10869904607534409,-0.10279480367898941,-0.0024630676489323378,-0.07465364038944244,-0.010069006122648716,-0.01984584517776966,0.0555480420589447,0.0188844483345747,0.1657252460718155,0.07335247844457626,0.07219421863555908,-0.04297800734639168,-0.0009226265246979892,0.01068178191781044,0.17962884902954102,0.030192354694008827,-0.000896873592864722,0.10199179500341415,-0.06964696198701859,0.06778616458177567,-0.012178105302155018,0.0028865865897387266,0.024997450411319733,-0.07770704478025436,0.08456417173147202,0.013963836245238781,-0.015721656382083893,0.10155188292264938,0.0616605319082737,0.2940498888492584,0.18530142307281494,-0.19752104580402374,-0.10348597913980484,-0.012745622545480728,-0.06761955469846725,0.018295949324965477,0.045181360095739365,-0.05032910034060478,-0.09922462701797485,0.006308998912572861,0.12955528497695923,0.04022440314292908,0.05239821970462799,0.049735426902770996,0.022349996492266655,0.07470940798521042,0.049521420150995255,-0.016173016279935837,0.04563668370246887,0.060730159282684326,0.024409763514995575,0.04443623498082161,0.04121751710772514,-0.0349065400660038,-0.04518148675560951,0.07601424306631088,-0.01288556307554245,-0.07526733726263046,0.05245690420269966,0.03445306047797203,-0.026806136593222618,-0.004181109368801117,-0.058624785393476486,0.013538070023059845,-0.014154491014778614,-0.09291664510965347,0.031769782304763794,-0.0898265466094017,0.015937423333525658,-0.06913896650075912,0.13115665316581726,0.02197379618883133,-0.05671561881899834,-0.02898363023996353,-0.04033511504530907,-0.021966638043522835,-0.03589557483792305,-0.017823075875639915,-0.02068510465323925,0.041769277304410934,-0.04638705775141716,-0.06977454572916031,0.12502942979335785,0.06850121915340424,-0.007197124417871237,0.027521779760718346,0.01605774648487568,0.09466874599456787,0.008762883022427559,-0.04199877381324768,0.009464249946177006,-0.007526025176048279,-0.023003840819001198
